time,HR per minute
10:58:0.610000000001,50
10:58:1.45,51
10:58:2.31,49
10:58:3.14,50
10:58:3.975,50
10:58:4.82,50
10:58:5.665,48
10:58:6.47,49
10:58:7.295,48
10:58:8.105,47
10:58:8.895,48
10:58:9.7,49
10:58:10.525,49
10:58:11.355,47
10:58:12.15,45
10:58:12.915,45
10:58:13.67,45
10:58:14.42,46
10:58:15.19,48
10:58:15.99,51
10:58:16.84,53
10:58:17.735,54
10:58:18.645,53
10:58:19.53,52
10:58:20.41,51
10:58:21.26,50
10:58:22.105,49
10:58:22.93,50
10:58:23.775,51
10:58:24.625,51
10:58:25.475,49
10:58:26.295,50
10:58:27.13,50
10:58:27.965,49
10:58:28.795,48
10:58:29.595,48
10:58:30.4,49
10:58:31.225,49
10:58:32.055,49
10:58:32.885,49
10:58:33.705,50
10:58:34.54,49
10:58:35.365,48
10:58:36.175,47
10:58:36.97,48
10:58:37.775,49
10:58:38.595,50
10:58:39.435,49
10:58:40.265,50
10:58:41.105,51
10:58:41.96,51
10:58:42.82,51
10:58:43.68,51
10:58:44.535,50
10:58:45.38,51
10:58:46.245,52
10:58:47.125,53
10:58:48.01,52
10:58:48.885,51
10:58:49.74,48
10:58:50.555,49
10:58:51.38,48
10:58:52.195,47
10:58:52.985,46
10:58:53.76,45
10:58:54.525,44
10:58:55.265,42
10:58:55.98,43
10:58:56.71,41
10:58:57.405,41
10:58:58.095,40
10:58:58.765,39
10:58:59.43,38
10:59:0.0749999999971,38
10:59:0.720000000001,39
10:59:1.38,40
10:59:2.05,40
10:59:2.73,40
10:59:3.405,41
10:59:4.095,41
10:59:4.79,42
10:59:5.49,41
10:59:6.175,42
10:59:6.875,41
10:59:7.57,42
10:59:8.285,43
10:59:9.01,41
10:59:9.705,42
10:59:10.405,42
10:59:11.11,40
10:59:11.785,40
10:59:12.46,39
10:59:13.12,39
10:59:13.785,38
10:59:14.43,40
10:59:15.1,39
10:59:15.75,42
10:59:16.45,43
10:59:17.17,41
10:59:17.865,41
10:59:18.56,42
10:59:19.265,41
10:59:19.955,39
10:59:20.615,39
10:59:21.275,40
10:59:21.955,39
10:59:22.605,40
10:59:23.285,41
10:59:23.97,41
10:59:24.655,42
10:59:25.36,42
10:59:26.065,41
10:59:26.75,42
10:59:27.45,42
10:59:28.155,41
10:59:28.85,43
10:59:29.575,44
10:59:30.315,43
10:59:31.04,43
10:59:31.765,45
10:59:32.515,44
10:59:33.25,46
10:59:34.03,46
10:59:34.8,44
10:59:35.545,45
10:59:36.295,43
10:59:37.02,43
10:59:37.74,44
10:59:38.475,43
10:59:39.205,42
10:59:39.915,43
10:59:40.645,44
10:59:41.385,45
10:59:42.14,44
10:59:42.875,45
10:59:43.64,46
10:59:44.42,45
10:59:45.175,45
10:59:45.925,44
10:59:46.665,43
10:59:47.39,44
10:59:48.135,43
10:59:48.865,44
10:59:49.6,44
10:59:50.335,42
10:59:51.04,41
10:59:51.725,40
10:59:52.405,39
10:59:53.07,39
10:59:53.735,41
10:59:54.42,43
10:59:55.14,45
10:59:55.905,45
10:59:56.67,47
10:59:57.46,46
10:59:58.23,45
10:59:58.99,44
10:59:59.735,45
11:0:0.485000000001,43
11:0:1.215,44
11:0:1.96,44
11:0:2.705,44
11:0:3.44,45
11:0:4.195,46
11:0:4.965,48
11:0:5.765,47
11:0:6.555,47
11:0:7.34,47
11:0:8.13,48
11:0:8.94,47
11:0:9.725,48
11:0:10.525,48
11:0:11.325,47
11:0:12.11,48
11:0:12.91,48
11:0:13.725,48
11:0:14.535,48
11:0:15.34,48
11:0:16.15,48
11:0:16.965,47
11:0:17.755,47
11:0:18.545,48
11:0:19.35,47
11:0:20.135,47
11:0:20.92,47
11:0:21.715,49
11:0:22.535,46
11:0:23.305,46
11:0:24.08,47
11:0:24.875,49
11:0:25.7,48
11:0:26.51,49
11:0:27.335,49
11:0:28.165,48
11:0:28.98,48
11:0:29.78,49
11:0:30.61,49
11:0:31.43,48
11:0:32.235,48
11:0:33.035,47
11:0:33.83,47
11:0:34.62,47
11:0:35.415,95
11:0:37.01,48
11:0:37.81,47
11:0:38.595,47
11:0:39.39,46
11:0:40.165,48
11:0:40.965,48
11:0:41.775,46
11:0:42.555,48
11:0:43.365,48
11:0:44.165,46
11:0:44.935,45
11:0:45.7,45
11:0:46.45,43
11:0:47.18,45
11:0:47.93,51
11:0:48.78,57
11:0:49.73,53
11:0:50.615,48
11:0:51.415,46
11:0:52.19,46
11:0:52.965,43
11:0:53.685,41
11:0:54.37,40
11:0:55.04,39
11:0:55.7,38
11:0:56.335,37
11:0:56.955,37
11:0:57.575,36
11:0:58.19,36
11:0:58.79,36
11:0:59.405,38
11:1:0.0500000000029,39
11:1:0.705000000002,40
11:1:1.375,40
11:1:2.045,40
11:1:2.72,41
11:1:3.41,41
11:1:4.095,40
11:1:4.77,40
11:1:5.45,42
11:1:6.16,41
11:1:6.845,39
11:1:7.51,40
11:1:8.185,40
11:1:8.865,40
11:1:9.54,40
11:1:10.215,41
11:1:10.9,42
11:1:11.605,42
11:1:12.32,43
11:1:13.045,42
11:1:13.76,43
11:1:14.48,43
11:1:15.205,43
11:1:15.925,43
11:1:16.645,42
11:1:17.35,42
11:1:18.065,43
11:1:18.795,45
11:1:19.55,47
11:1:20.345,45
11:1:21.105,46
11:1:21.88,46
11:1:22.65,46
11:1:23.425,44
11:1:24.165,44
11:1:24.9,43
11:1:25.63,41
11:1:26.32,41
11:1:27.005,40
11:1:27.68,40
11:1:28.355,51
11:1:29.205,47
11:1:29.995,46
11:1:30.765,45
11:1:31.53,44
11:1:32.275,42
11:1:32.975,41
11:1:33.665,42
11:1:34.365,43
11:1:35.095,47
11:1:35.885,50
11:1:36.72,50
11:1:37.555,53
11:1:38.445,54
11:1:39.355,52
11:1:40.235,50
11:1:41.075,51
11:1:41.925,48
11:1:42.74,46
11:1:43.51,45
11:1:44.26,45
11:1:45.02,46
11:1:45.79,45
11:1:46.55,46
11:1:47.32,48
11:1:48.125,48
11:1:48.935,47
11:1:49.72,48
11:1:50.525,48
11:1:51.34,49
11:1:52.165,47
11:1:52.96,49
11:1:53.78,49
11:1:54.6,49
11:1:55.43,48
11:1:56.23,49
11:1:57.05,48
11:1:57.86,47
11:1:58.65,47
11:1:59.435,49
11:2:0.254999999997,49
11:2:1.075,48
11:2:1.875,50
11:2:2.71,50
11:2:3.555,49
11:2:4.38,48
11:2:5.18,48
11:2:5.995,48
11:2:6.805,47
11:2:7.59,48
11:2:8.4,49
11:2:9.23,48
11:2:10.045,48
11:2:10.845,49
11:2:11.67,50
11:2:12.515,48
11:2:13.325,49
11:2:14.155,51
11:2:15.005,51
11:2:15.865,49
11:2:16.695,51
11:2:17.555,51
11:2:18.405,48
11:2:19.21,48
11:2:20.025,50
11:2:20.87,52
11:2:21.745,50
11:2:22.59,52
11:2:23.46,52
11:2:24.34,50
11:2:25.175,48
11:2:25.99,50
11:2:26.83,49
11:2:27.65,48
11:2:28.465,51
11:2:29.315,54
11:2:30.215,54
11:2:31.13,50
11:2:31.975,51
11:2:32.835,49
11:2:33.665,48
11:2:34.465,48
11:2:35.28,49
11:2:36.105,50
11:2:36.95,51
11:2:37.8,53
11:2:38.695,53
11:2:39.59,52
11:2:40.465,54
11:2:41.365,51
11:2:42.22,50
11:2:43.055,48
11:2:43.86,48
11:2:44.66,48
11:2:45.46,47
11:2:46.245,43
11:2:46.975,45
11:2:47.735,48
11:2:48.545,51
11:2:49.395,49
11:2:50.215,50
11:2:51.055,50
11:2:51.89,50
11:2:52.735,48
11:2:53.535,48
11:2:54.345,49
11:2:55.175,51
11:2:56.035,50
11:2:56.875,52
11:2:57.745,54
11:2:58.645,52
11:2:59.525,50
11:3:0.360000000001,50
11:3:1.2,50
11:3:2.04,50
11:3:2.88,49
11:3:3.7,48
11:3:4.51,50
11:3:5.35,50
11:3:6.19,49
11:3:7.02,50
11:3:7.865,51
11:3:8.725,53
11:3:9.61,52
11:3:10.485,50
11:3:11.33,51
11:3:12.185,52
11:3:13.055,52
11:3:13.925,51
11:3:14.775,51
11:3:15.635,50
11:3:16.48,49
11:3:17.3,48
11:3:18.105,48
11:3:18.92,49
11:3:19.745,49
11:3:20.565,48
11:3:21.365,48
11:3:22.165,47
11:3:22.96,48
11:3:23.77,47
11:3:24.565,49
11:3:25.385,50
11:3:26.22,50
11:3:27.065,49
11:3:27.89,50
11:3:28.73,51
11:3:29.59,50
11:3:30.435,48
11:3:31.235,48
11:3:32.045,48
11:3:32.845,47
11:3:33.64,47
11:3:34.425,47
11:3:35.22,48
11:3:36.03,49
11:3:36.86,49
11:3:37.69,50
11:3:38.535,49
11:3:39.36,48
11:3:40.16,47
11:3:40.955,49
11:3:41.775,49
11:3:42.6,48
11:3:43.415,49
11:3:44.245,51
11:3:45.1,51
11:3:45.96,49
11:3:46.785,48
11:3:47.595,48
11:3:48.41,48
11:3:49.22,46
11:3:50.0,48
11:3:50.8,47
11:3:51.595,48
11:3:52.4,46
11:3:53.18,48
11:3:53.985,48
11:3:54.8,49
11:3:55.62,45
11:3:56.385,46
11:3:57.165,46
11:3:57.945,48
11:3:58.75,46
11:3:59.53,48
11:4:0.330000000002,48
11:4:1.135,48
11:4:1.94,46
11:4:2.71,45
11:4:3.475,46
11:4:4.25,46
11:4:5.03,46
11:4:5.8,47
11:4:6.585,48
11:4:7.4,48
11:4:8.215,48
11:4:9.025,48
11:4:9.84,51
11:4:10.69,51
11:4:11.555,49
11:4:12.38,48
11:4:13.185,48
11:4:13.985,46
11:4:14.765,45
11:4:15.52,47
11:4:16.305,49
11:4:17.125,50
11:4:17.96,50
11:4:18.8,50
11:4:19.64,51
11:4:20.49,50
11:4:21.335,49
11:4:22.155,49
11:4:22.975,49
11:4:23.795,48
11:4:24.605,47
11:4:25.395,48
11:4:26.2,48
11:4:27.0,48
11:4:27.81,47
11:4:28.595,48
11:4:29.395,48
11:4:30.195,47
11:4:30.985,46
11:4:31.765,48
11:4:32.565,48
11:4:33.375,48
11:4:34.18,48
11:4:34.995,50
11:4:35.835,50
11:4:36.67,49
11:4:37.495,48
11:4:38.3,48
11:4:39.115,49
11:4:39.94,49
11:4:40.76,48
11:4:41.575,49
11:4:42.405,49
11:4:43.23,47
11:4:44.025,48
11:4:44.835,48
11:4:45.65,50
11:4:46.49,48
11:4:47.29,48
11:4:48.095,48
11:4:48.895,48
11:4:49.705,47
11:4:50.495,48
11:4:51.305,49
11:4:52.13,50
11:4:52.975,49
11:4:53.795,48
11:4:54.61,49
11:4:55.44,50
11:4:56.275,48
11:4:57.075,48
11:4:57.885,49
11:4:58.705,50
11:4:59.55,49
11:5:0.379999999997,49
11:5:1.21,51
11:5:2.065,50
11:5:2.905,48
11:5:3.72,49
11:5:4.545,51
11:5:5.395,50
11:5:6.24,49
11:5:7.065,49
11:5:7.89,49
11:5:8.715,49
11:5:9.545,48
11:5:10.35,48
11:5:11.165,50
11:5:12.005,51
11:5:12.86,49
11:5:13.69,50
11:5:14.53,50
11:5:15.375,51
11:5:16.225,49
11:5:17.045,50
11:5:17.88,50
11:5:18.715,50
11:5:19.55,48
11:5:20.355,49
11:5:21.18,49
11:5:22.005,50
11:5:22.85,50
11:5:23.695,50
11:5:24.53,50
11:5:25.375,50
11:5:26.21,48
11:5:27.02,48
11:5:27.835,48
11:5:28.65,48
11:5:29.46,48
11:5:30.26,49
11:5:31.085,51
11:5:31.935,51
11:5:32.785,49
11:5:33.615,48
11:5:34.42,48
11:5:35.235,48
11:5:36.045,48
11:5:36.845,47
11:5:37.63,48
11:5:38.43,48
11:5:39.245,49
11:5:40.065,48
11:5:40.875,48
11:5:41.685,48
11:5:42.5,48
11:5:43.305,47
11:5:44.09,48
11:5:44.89,48
11:5:45.695,48
11:5:46.495,48
11:5:47.295,49
11:5:48.125,51
11:5:48.985,51
11:5:49.845,50
11:5:50.68,50
11:5:51.52,49
11:5:52.35,48
11:5:53.165,48
11:5:53.975,50
11:5:54.815,50
11:5:55.655,50
11:5:56.5,49
11:5:57.33,51
11:5:58.18,50
11:5:59.02,48
11:5:59.835,48
11:6:0.644999999997,49
11:6:1.47,48
11:6:2.285,48
11:6:3.085,48
11:6:3.895,49
11:6:4.715,48
11:6:5.525,47
11:6:6.32,48
11:6:7.135,50
11:6:7.98,50
11:6:8.82,48
11:6:9.625,49
11:6:10.445,49
11:6:11.275,50
11:6:12.115,48
11:6:12.925,49
11:6:13.755,49
11:6:14.585,48
11:6:15.385,48
11:6:16.185,48
11:6:16.995,50
11:6:17.835,50
11:6:18.68,49
11:6:19.5,50
11:6:20.34,50
11:6:21.18,50
11:6:22.02,48
11:6:22.825,50
11:6:23.66,50
11:6:24.5,48
11:6:25.3,45
11:6:26.06,44
11:6:26.805,43
11:6:27.525,42
11:6:28.225,40
11:6:28.905,41
11:6:29.59,43
11:6:30.31,53
11:6:31.205,57
11:6:32.17,56
11:6:33.11,57
11:6:34.065,57
11:6:35.025,54
11:6:35.94,51
11:6:36.805,50
11:6:37.645,49
11:6:38.475,48
11:6:39.285,48
11:6:40.085,48
11:6:40.9,48
11:6:41.71,48
11:6:42.525,49
11:6:43.345,46
11:6:44.125,45
11:6:44.885,45
11:6:45.64,45
11:6:46.405,48
11:6:47.21,49
11:6:48.03,51
11:6:48.885,53
11:6:49.77,50
11:6:50.615,49
11:6:51.44,46
11:6:52.22,45
11:6:52.97,43
11:6:53.69,42
11:6:54.39,41
11:6:55.075,41
11:6:55.77,47
11:6:56.565,53
11:6:57.45,55
11:6:58.375,55
11:6:59.295,56
11:7:0.239999999998,56
11:7:1.175,55
11:7:2.095,51
11:7:2.96,49
11:7:3.785,45
11:7:4.545,43
11:7:5.27,41
11:7:5.965,40
11:7:6.635,41
11:7:7.325,49
11:7:8.15,61
11:7:9.18,62
11:7:10.225,62
11:7:11.27,59
11:7:12.265,59
11:7:13.25,58
11:7:14.22,54
11:7:15.125,51
11:7:15.99,50
11:7:16.835,51
11:7:17.685,48
11:7:18.5,48
11:7:19.305,49
11:7:20.135,51
11:7:21.0,51
11:7:21.85,51
11:7:22.7,51
11:7:23.55,48
11:7:24.355,50
11:7:25.195,50
11:7:26.03,49
11:7:26.855,50
11:7:27.695,52
11:7:28.575,53
11:7:29.465,51
11:7:30.32,51
11:7:31.18,52
11:7:32.06,52
11:7:32.94,49
11:7:33.765,48
11:7:34.57,50
11:7:35.405,48
11:7:36.22,47
11:7:37.015,49
11:7:37.845,50
11:7:38.69,50
11:7:39.535,52
11:7:40.405,52
11:7:41.28,51
11:7:42.145,49
11:7:42.975,50
11:7:43.82,52
11:7:44.69,49
11:7:45.52,50
11:7:46.36,49
11:7:47.19,48
11:7:48.005,47
11:7:48.795,49
11:7:49.62,50
11:7:50.455,49
11:7:51.285,48
11:7:52.085,48
11:7:52.89,49
11:7:53.72,51
11:7:54.575,49
11:7:55.4,49
11:7:56.23,49
11:7:57.06,49
11:7:57.885,48
11:7:58.685,49
11:7:59.51,50
11:8:0.355000000003,52
11:8:1.235,51
11:8:2.095,53
11:8:2.99,54
11:8:3.89,50
11:8:4.725,46
11:8:5.505,44
11:8:6.25,43
11:8:6.97,42
11:8:7.67,42
11:8:8.38,42
11:8:9.085,42
11:8:9.795,43
11:8:10.52,45
11:8:11.275,45
11:8:12.04,46
11:8:12.815,47
11:8:13.6,46
11:8:14.37,45
11:8:15.13,44
11:8:15.87,42
11:8:16.58,42
11:8:17.285,41
11:8:17.98,42
11:8:18.695,50
11:8:19.53,56
11:8:20.465,56
11:8:21.41,56
11:8:22.355,52
11:8:23.225,51
11:8:24.08,49
11:8:24.905,49
11:8:25.725,47
11:8:26.51,46
11:8:27.29,48
11:8:28.1,50
11:8:28.94,49
11:8:29.765,50
11:8:30.6,51
11:8:31.45,51
11:8:32.31,49
11:8:33.13,46
11:8:33.91,47
11:8:34.695,48
11:8:35.505,51
11:8:36.36,50
11:8:37.195,49
11:8:38.025,50
11:8:38.87,50
11:8:39.715,49
11:8:40.535,50
11:8:41.375,51
11:8:42.225,52
11:8:43.105,50
11:8:43.94,49
11:8:44.77,49
11:8:45.595,48
11:8:46.405,45
11:8:47.165,45
11:8:47.93,46
11:8:48.71,47
11:8:49.5,45
11:8:50.265,46
11:8:51.04,47
11:8:51.83,48
11:8:52.64,48
11:8:53.455,47
11:8:54.245,48
11:8:55.05,49
11:8:55.87,49
11:8:56.7,48
11:8:57.5,46
11:8:58.28,46
11:8:59.05,47
11:8:59.84,48
11:9:0.650000000001,47
11:9:1.445,47
11:9:2.23,48
11:9:3.035,48
11:9:3.835,48
11:9:4.65,48
11:9:5.45,48
11:9:6.26,49
11:9:7.09,50
11:9:7.925,48
11:9:8.725,48
11:9:9.525,48
11:9:10.33,48
11:9:11.135,49
11:9:11.955,48
11:9:12.77,50
11:9:13.605,49
11:9:14.425,48
11:9:15.23,46
11:9:16.005,46
11:9:16.775,47
11:9:17.56,49
11:9:18.385,47
11:9:19.18,48
11:9:19.985,49
11:9:20.805,48
11:9:21.62,47
11:9:22.415,47
11:9:23.205,48
11:9:24.01,49
11:9:24.84,51
11:9:25.695,49
11:9:26.515,50
11:9:27.35,50
11:9:28.195,50
11:9:29.03,47
11:9:29.825,47
11:9:30.62,48
11:9:31.425,48
11:9:32.235,47
11:9:33.03,47
11:9:33.825,48
11:9:34.64,49
11:9:35.47,48
11:9:36.275,47
11:9:37.065,48
11:9:37.875,48
11:9:38.685,49
11:9:39.51,48
11:9:40.32,49
11:9:41.14,47
11:9:41.935,49
11:9:42.76,47
11:9:43.55,45
11:9:44.305,45
11:9:45.06,46
11:9:45.83,46
11:9:46.605,47
11:9:47.395,48
11:9:48.205,50
11:9:49.045,50
11:9:49.88,50
11:9:50.725,49
11:9:51.545,49
11:9:52.37,50
11:9:53.21,50
11:9:54.055,50
11:9:54.89,50
11:9:55.73,50
11:9:56.57,49
11:9:57.395,47
11:9:58.185,48
11:9:58.995,49
11:9:59.825,51
11:10:0.690000000002,49
11:10:1.515,49
11:10:2.34,49
11:10:3.165,49
11:10:3.99,48
11:10:4.795,50
11:10:5.63,50
11:10:6.475,51
11:10:7.325,49
11:10:8.15,49
11:10:8.975,49
11:10:9.805,49
11:10:10.63,48
11:10:11.445,49
11:10:12.265,51
11:10:13.115,50
11:10:13.95,49
11:10:14.77,49
11:10:15.595,51
11:10:16.445,51
11:10:17.305,51
11:10:18.155,49
11:10:18.98,50
11:10:19.815,51
11:10:20.675,50
11:10:21.515,49
11:10:22.345,50
11:10:23.185,49
11:10:24.015,49
11:10:24.835,46
11:10:25.61,47
11:10:26.395,48
11:10:27.205,48
11:10:28.02,49
11:10:28.84,49
11:10:29.665,51
11:10:30.52,51
11:10:31.385,50
11:10:32.23,50
11:10:33.065,51
11:10:33.915,50
11:10:34.755,48
11:10:35.57,49
11:10:36.39,50
11:10:37.235,49
11:10:38.06,48
11:10:38.865,48
11:10:39.675,50
11:10:40.51,50
11:10:41.345,49
11:10:42.165,49
11:10:42.985,50
11:10:43.825,50
11:10:44.665,48
11:10:45.47,48
11:10:46.27,47
11:10:47.065,48
11:10:47.865,46
11:10:48.645,48
11:10:49.45,48
11:10:50.26,48
11:10:51.06,47
11:10:51.85,48
11:10:52.655,48
11:10:53.46,47
11:10:54.25,46
11:10:55.025,47
11:10:55.815,48
11:10:56.615,48
11:10:57.42,48
11:10:58.225,48
11:10:59.03,49
11:10:59.85,49
11:11:0.675000000003,49
11:11:1.505,49
11:11:2.33,49
11:11:3.15,48
11:11:3.955,45
11:11:4.72,46
11:11:5.495,47
11:11:6.28,48
11:11:7.09,47
11:11:7.885,48
11:11:8.7,49
11:11:9.53,48
11:11:10.335,46
11:11:11.115,47
11:11:11.91,48
11:11:12.71,48
11:11:13.515,47
11:11:14.305,48
11:11:15.11,48
11:11:15.915,48
11:11:16.725,47
11:11:17.51,48
11:11:18.31,48
11:11:19.11,47
11:11:19.905,46
11:11:20.685,47
11:11:21.47,47
11:11:22.26,47
11:11:23.05,46
11:11:23.83,48
11:11:24.63,48
11:11:25.44,48
11:11:26.255,47
11:11:27.05,48
11:11:27.85,48
11:11:28.655,48
11:11:29.46,47
11:11:30.25,48
11:11:31.05,48
11:11:31.865,49
11:11:32.695,48
11:11:33.5,48
11:11:34.31,48
11:11:35.12,48
11:11:35.92,46
11:11:36.695,47
11:11:37.485,48
11:11:38.3,50
11:11:39.135,47
11:11:39.925,48
11:11:40.725,46
11:11:41.505,45
11:11:42.255,45
11:11:43.01,45
11:11:43.775,45
11:11:44.54,45
11:11:45.29,45
11:11:46.055,45
11:11:46.815,46
11:11:47.585,47
11:11:48.37,45
11:11:49.12,43
11:11:49.845,42
11:11:50.555,42
11:11:51.27,43
11:11:52.0,46
11:11:52.775,48
11:11:53.59,50
11:11:54.425,51
11:11:55.29,51
11:11:56.14,49
11:11:56.965,48
11:11:57.78,48
11:11:58.59,48
11:11:59.395,48
11:12:0.195,48
11:12:1.005,49
11:12:1.835,49
11:12:2.655,49
11:12:3.48,48
11:12:4.29,48
11:12:5.105,48
11:12:5.91,48
11:12:6.72,48
11:12:7.53,47
11:12:8.315,46
11:12:9.09,46
11:12:9.87,46
11:12:10.645,44
11:12:11.39,44
11:12:12.135,44
11:12:12.875,45
11:12:13.625,44
11:12:14.37,45
11:12:15.13,47
11:12:15.915,49
11:12:16.74,48
11:12:17.54,46
11:12:18.315,46
11:12:19.085,45
11:12:19.84,45
11:12:20.6,45
11:12:21.35,46
11:12:22.13,47
11:12:22.925,48
11:12:23.73,48
11:12:24.535,45
11:12:25.295,46
11:12:26.075,47
11:12:26.86,47
11:12:27.655,48
11:12:28.46,49
11:12:29.29,51
11:12:30.15,52
11:12:31.03,52
11:12:31.905,56
11:12:32.845,56
11:12:33.785,54
11:12:34.7,52
11:12:35.58,52
11:12:36.46,51
11:12:37.325,48
11:12:38.125,48
11:12:38.935,44
11:12:39.68,43
11:12:40.405,42
11:12:41.115,44
11:12:41.86,50
11:12:42.7,53
11:12:43.595,54
11:12:44.495,51
11:12:45.345,51
11:12:46.205,50
11:12:47.05,48
11:12:47.855,46
11:12:48.63,45
11:12:49.395,45
11:12:50.15,45
11:12:50.915,47
11:12:51.705,45
11:12:52.47,46
11:12:53.25,47
11:12:54.04,47
11:12:54.835,45
11:12:55.595,44
11:12:56.335,47
11:12:57.12,46
11:12:57.9,48
11:12:58.715,47
11:12:59.51,47
11:13:0.305,47
11:13:1.1,46
11:13:1.875,47
11:13:2.66,50
11:13:3.495,51
11:13:4.345,53
11:13:5.235,52
11:13:6.105,54
11:13:7.01,54
11:13:7.91,54
11:13:8.81,51
11:13:9.67,51
11:13:10.53,51
11:13:11.395,53
11:13:12.29,51
11:13:13.155,52
11:13:14.035,54
11:13:14.945,54
11:13:15.85,49
11:13:16.675,49
11:13:17.495,48
11:13:18.3,49
11:13:19.13,48
11:13:19.935,51
11:13:20.785,53
11:13:21.675,55
11:13:22.595,53
11:13:23.49,52
11:13:24.37,54
11:13:25.27,54
11:13:26.17,52
11:13:27.04,49
11:13:27.87,50
11:13:28.705,49
11:13:29.535,49
11:13:30.36,48
11:13:31.16,51
11:13:32.02,52
11:13:32.89,54
11:13:33.8,51
11:13:34.66,54
11:13:35.565,53
11:13:36.455,51
11:13:37.315,49
11:13:38.135,48
11:13:38.945,47
11:13:39.73,44
11:13:40.475,45
11:13:41.225,45
11:13:41.985,45
11:13:42.745,49
11:13:43.57,49
11:13:44.395,51
11:13:45.26,50
11:13:46.105,49
11:13:46.925,47
11:13:47.72,48
11:13:48.52,48
11:13:49.325,51
11:13:50.185,50
11:13:51.03,47
11:13:51.82,50
11:13:52.665,47
11:13:53.46,46
11:13:54.23,44
11:13:54.965,43
11:13:55.685,43
11:13:56.41,43
11:13:57.14,45
11:13:57.895,54
11:13:58.795,61
11:13:59.815,62
11:14:0.849999999999,61
11:14:1.87,57
11:14:2.82,53
11:14:3.705,52
11:14:4.575,49
11:14:5.405,47
11:14:6.2,45
11:14:6.95,45
11:14:7.71,45
11:14:8.46,46
11:14:9.23,47
11:14:10.015,47
11:14:10.805,48
11:14:11.62,48
11:14:12.425,49
11:14:13.245,48
11:14:14.045,48
11:14:14.86,47
11:14:15.655,47
11:14:16.45,47
11:14:17.235,48
11:14:18.05,48
11:14:18.86,48
11:14:19.67,47
11:14:20.455,48
11:14:21.255,48
11:14:22.065,50
11:14:22.905,50
11:14:23.75,53
11:14:24.645,54
11:14:25.55,55
11:14:26.48,52
11:14:27.355,50
11:14:28.195,50
11:14:29.04,50
11:14:29.88,51
11:14:30.73,48
11:14:31.545,51
11:14:32.395,49
11:14:33.215,49
11:14:34.04,46
11:14:34.82,47
11:14:35.605,45
11:14:36.36,47
11:14:37.145,48
11:14:37.945,46
11:14:38.72,45
11:14:39.485,52
11:14:40.365,54
11:14:41.28,51
11:14:42.135,48
11:14:42.95,46
11:14:43.73,44
11:14:44.47,43
11:14:45.195,42
11:14:45.905,41
11:14:46.6,40
11:14:47.28,41
11:14:47.97,41
11:14:48.66,42
11:14:49.36,42
11:14:50.075,43
11:14:50.795,41
11:14:51.49,42
11:14:52.2,41
11:14:52.895,41
11:14:53.585,42
11:14:54.3,45
11:14:55.05,46
11:14:55.825,47
11:14:56.615,48
11:14:57.415,49
11:14:58.24,51
11:14:59.09,52
11:14:59.96,53
11:15:0.849999999999,51
11:15:1.715,50
11:15:2.555,48
11:15:3.36,45
11:15:4.11,45
11:15:4.865,44
11:15:5.61,43
11:15:6.34,41
11:15:7.035,42
11:15:7.75,42
11:15:8.46,42
11:15:9.175,44
11:15:9.91,45
11:15:10.675,47
11:15:11.465,47
11:15:12.25,48
11:15:13.06,46
11:15:13.84,46
11:15:14.615,45
11:15:15.37,43
11:15:16.09,42
11:15:16.795,42
11:15:17.5,41
11:15:18.19,41
11:15:18.88,43
11:15:19.605,44
11:15:20.345,46
11:15:21.125,49
11:15:21.945,50
11:15:22.785,51
11:15:23.635,50
11:15:24.48,52
11:15:25.355,51
11:15:26.22,52
11:15:27.1,51
11:15:27.95,51
11:15:28.8,51
11:15:29.655,50
11:15:30.495,49
11:15:31.32,50
11:15:32.155,51
11:15:33.02,50
11:15:33.855,51
11:15:34.71,51
11:15:35.56,53
11:15:36.445,50
11:15:37.28,51
11:15:38.14,52
11:15:39.015,50
11:15:39.86,52
11:15:40.735,54
11:15:41.635,53
11:15:42.525,48
11:15:43.34,49
11:15:44.17,48
11:15:44.98,46
11:15:45.76,47
11:15:46.555,46
11:15:47.335,45
11:15:48.09,46
11:15:48.865,45
11:15:49.62,46
11:15:50.395,45
11:15:51.15,46
11:15:51.93,47
11:15:52.72,48
11:15:53.535,48
11:15:54.35,50
11:15:55.185,50
11:15:56.02,50
11:15:56.865,48
11:15:57.68,48
11:15:58.49,49
11:15:59.315,50
11:16:0.154999999999,48
11:16:0.959999999999,51
11:16:1.815,52
11:16:2.69,54
11:16:3.6,50
11:16:4.44,54
11:16:5.34,54
11:16:6.24,52
11:16:7.11,51
11:16:7.96,52
11:16:8.84,52
11:16:9.71,50
11:16:10.555,49
11:16:11.38,51
11:16:12.24,52
11:16:13.115,49
11:16:13.945,50
11:16:14.785,50
11:16:15.63,51
11:16:16.49,49
11:16:17.315,50
11:16:18.16,48
11:16:18.97,46
11:16:19.74,46
11:16:20.52,47
11:16:21.31,48
11:16:22.12,48
11:16:22.93,45
11:16:23.695,46
11:16:24.47,45
11:16:25.23,44
11:16:25.97,44
11:16:26.71,44
11:16:27.45,46
11:16:28.23,48
11:16:29.03,49
11:16:29.855,53
11:16:30.74,54
11:16:31.645,53
11:16:32.54,53
11:16:33.43,54
11:16:34.33,53
11:16:35.22,50
11:16:36.065,51
11:16:36.925,50
11:16:37.765,51
11:16:38.62,48
11:16:39.435,50
11:16:40.275,49
11:16:41.105,48
