time,HR per minute
11:43:7.345,41
11:43:8.035,42
11:43:8.74,59
11:43:9.735,50
11:43:10.575,51
11:43:11.43,55
11:43:12.35,52
11:43:13.23,49
11:43:14.06,46
11:43:14.835,45
11:43:15.595,41
11:43:16.285,42
11:43:16.985,42
11:43:17.685,46
11:43:18.455,50
11:43:19.29,51
11:43:20.155,49
11:43:20.98,50
11:43:21.815,50
11:43:22.66,52
11:43:23.53,48
11:43:24.335,48
11:43:25.15,49
11:43:25.98,49
11:43:26.81,48
11:43:27.625,50
11:43:28.47,49
11:43:29.3,50
11:43:30.14,49
11:43:30.96,46
11:43:31.73,45
11:43:32.49,44
11:43:33.235,44
11:43:33.98,49
11:43:34.8,52
11:43:35.675,51
11:43:36.535,46
11:43:37.315,44
11:43:38.06,42
11:43:38.76,42
11:43:39.465,42
11:43:40.175,40
11:43:40.85,38
11:43:41.495,40
11:43:42.175,54
11:43:43.09,60
11:43:44.095,58
11:43:45.075,55
11:43:46.005,54
11:43:46.915,49
11:43:47.735,50
11:43:48.57,51
11:43:49.435,52
11:43:50.31,49
11:43:51.14,45
11:43:51.895,43
11:43:52.615,40
11:43:53.285,40
11:43:53.96,43
11:43:54.68,60
11:43:55.68,51
11:43:56.54,50
11:43:57.38,50
11:43:58.22,48
11:43:59.025,45
11:43:59.775,45
11:44:0.525000000001,48
11:44:1.335,62
11:44:2.375,61
11:44:3.405,60
11:44:4.415,63
11:44:5.475,61
11:44:6.495,55
11:44:7.42,51
11:44:8.285,48
11:44:9.1,49
11:44:9.92,54
11:44:10.825,54
11:44:11.735,52
11:44:12.615,53
11:44:13.5,50
11:44:14.345,50
11:44:15.18,46
11:44:15.95,43
11:44:16.67,41
11:44:17.36,38
11:44:18.005,36
11:44:18.62,39
11:44:19.285,39
11:44:19.94,61
11:44:20.97,51
11:44:21.835,56
11:44:22.77,54
11:44:23.67,50
11:44:24.505,45
11:44:25.265,44
11:44:26.0,44
11:44:26.74,45
11:44:27.49,46
11:44:28.26,46
11:44:29.04,43
11:44:29.77,47
11:44:30.555,46
11:44:31.33,59
11:44:32.32,51
11:44:33.175,49
11:44:34.005,48
11:44:34.815,45
11:44:35.575,45
11:44:36.33,42
11:44:37.04,43
11:44:37.765,42
11:44:38.48,45
11:44:39.235,47
11:44:40.025,45
11:44:40.775,50
11:44:41.61,54
11:44:42.515,60
11:44:43.525,56
11:44:44.46,55
11:44:45.38,53
11:44:46.275,51
11:44:47.125,47
11:44:47.915,51
11:44:48.77,50
11:44:49.615,47
11:44:50.405,43
11:44:51.135,41
11:44:51.83,44
11:44:52.575,44
11:44:53.315,48
11:44:54.125,49
11:44:54.945,54
11:44:55.86,52
11:44:56.74,51
11:44:57.605,47
11:44:58.4,48
11:44:59.205,53
11:45:0.0999999999985,54
11:45:1.015,59
11:45:2.005,54
11:45:2.91,50
11:45:3.755,46
11:45:4.525,42
11:45:5.24,41
11:45:5.925,42
11:45:6.63,42
11:45:7.335,44
11:45:8.07,45
11:45:8.835,46
11:45:9.605,52
11:45:10.485,53
11:45:11.37,56
11:45:12.315,57
11:45:13.265,54
11:45:14.175,51
11:45:15.04,47
11:45:15.835,45
11:45:16.6,42
11:45:17.31,43
11:45:18.04,44
11:45:18.78,49
11:45:19.605,51
11:45:20.455,51
11:45:21.305,49
11:45:22.13,48
11:45:22.93,46
11:45:23.71,45
11:45:24.47,48
11:45:25.275,47
11:45:26.07,48
11:45:26.885,45
11:45:27.65,48
11:45:28.46,51
11:45:29.315,53
11:45:30.21,50
11:45:31.055,46
11:45:31.83,44
11:45:32.57,42
11:45:33.27,44
11:45:34.01,43
11:45:34.74,56
11:45:35.675,51
11:45:36.53,49
11:45:37.35,48
11:45:38.155,46
11:45:38.925,45
11:45:39.68,47
11:45:40.475,46
11:45:41.255,48
11:45:42.06,46
11:45:42.84,47
11:45:43.625,48
11:45:44.425,48
11:45:45.24,50
11:45:46.075,47
11:45:46.865,47
11:45:47.655,48
11:45:48.47,52
11:45:49.345,52
11:45:50.22,48
11:45:51.03,46
11:45:51.805,43
11:45:52.535,42
11:45:53.245,42
11:45:53.96,43
11:45:54.69,45
11:45:55.45,45
11:45:56.215,48
11:45:57.015,50
11:45:57.86,50
11:45:58.695,48
11:45:59.495,48
11:46:0.305,50
11:46:1.14,50
11:46:1.975,49
11:46:2.795,46
11:46:3.575,45
11:46:4.325,42
11:46:5.025,42
11:46:5.74,42
11:46:6.44,49
11:46:7.26,48
11:46:8.075,48
11:46:8.89,45
11:46:9.65,43
11:46:10.38,44
11:46:11.12,44
11:46:11.865,47
11:46:12.655,49
11:46:13.475,51
11:46:14.33,48
11:46:15.145,48
11:46:15.95,48
11:46:16.755,52
11:46:17.63,49
11:46:18.455,52
11:46:19.325,46
11:46:20.095,44
11:46:20.835,42
11:46:21.535,39
11:46:22.195,39
11:46:22.855,38
11:46:23.5,40
11:46:24.175,42
11:46:24.885,41
11:46:25.575,42
11:46:26.28,41
11:46:26.965,41
11:46:27.65,47
11:46:28.44,52
11:46:29.32,54
11:46:30.23,52
11:46:31.1,52
11:46:31.975,53
11:46:32.86,51
11:46:33.72,49
11:46:34.54,42
11:46:35.245,41
11:46:35.935,41
11:46:36.625,51
11:46:37.48,53
11:46:38.365,53
11:46:39.255,52
11:46:40.135,52
11:46:41.005,49
11:46:41.835,46
11:46:42.605,42
11:46:43.31,39
11:46:43.975,39
11:46:44.63,39
11:46:45.28,38
11:46:45.92,38
11:46:46.555,40
11:46:47.225,46
11:46:48.005,64
11:46:49.085,55
11:46:50.015,56
11:46:50.96,55
11:46:51.89,54
11:46:52.8,51
11:46:53.665,52
11:46:54.54,51
11:46:55.405,51
11:46:56.255,48
11:46:57.07,47
11:46:57.86,48
11:46:58.665,56
11:46:59.61,53
11:47:0.504999999997,54
11:47:1.405,53
11:47:2.29,50
11:47:3.125,48
11:47:3.93,46
11:47:4.71,53
11:47:5.595,54
11:47:6.5,50
11:47:7.345,47
11:47:8.13,44
11:47:8.865,42
11:47:9.565,42
11:47:10.275,42
11:47:10.98,43
11:47:11.71,48
11:47:12.52,48
11:47:13.325,48
11:47:14.13,50
11:47:14.975,50
11:47:15.815,52
11:47:16.69,51
11:47:17.555,49
11:47:18.375,49
11:47:19.195,46
11:47:19.97,47
11:47:20.755,44
11:47:21.495,42
11:47:22.2,40
11:47:22.88,38
11:47:23.525,38
11:47:24.16,37
11:47:24.79,40
11:47:25.47,62
11:47:26.51,56
11:47:27.45,54
11:47:28.355,53
11:47:29.24,49
11:47:30.065,50
11:47:30.905,49
11:47:31.725,47
11:47:32.52,51
11:47:33.385,50
11:47:34.22,49
11:47:35.045,50
11:47:35.88,48
11:47:36.695,50
11:47:37.53,47
11:47:38.315,47
11:47:39.11,47
11:47:39.9,48
11:47:40.7,46
11:47:41.475,44
11:47:42.215,46
11:47:42.985,47
11:47:43.775,51
11:47:44.63,54
11:47:45.535,53
11:47:46.43,54
11:47:47.33,52
11:47:48.205,54
11:47:49.11,53
11:47:50.0,48
11:47:50.8,44
11:47:51.535,43
11:47:52.26,41
11:47:52.95,39
11:47:53.605,38
11:47:54.245,37
11:47:54.875,38
11:47:55.51,41
11:47:56.195,50
11:47:57.04,48
11:47:57.85,49
11:47:58.68,55
11:47:59.605,61
11:48:0.635000000002,58
11:48:1.61,57
11:48:2.57,54
11:48:3.48,55
11:48:4.4,51
11:48:5.25,45
11:48:6.0,42
11:48:6.705,40
11:48:7.385,41
11:48:8.075,41
11:48:8.77,44
11:48:9.515,48
11:48:10.32,49
11:48:11.145,52
11:48:12.02,53
11:48:12.91,54
11:48:13.815,49
11:48:14.645,49
11:48:15.47,50
11:48:16.305,51
11:48:17.155,49
11:48:17.975,48
11:48:18.785,50
11:48:19.63,50
11:48:20.475,51
11:48:21.33,48
11:48:22.135,47
11:48:22.92,46
11:48:23.7,45
11:48:24.45,51
11:48:25.305,51
11:48:26.155,52
11:48:27.025,51
11:48:27.88,49
11:48:28.71,47
11:48:29.495,45
11:48:30.26,45
11:48:31.02,44
11:48:31.755,44
11:48:32.495,46
11:48:33.27,46
11:48:34.04,45
11:48:34.795,45
11:48:35.55,45
11:48:36.3,46
11:48:37.07,44
11:48:37.81,47
11:48:38.595,46
11:48:39.37,45
11:48:40.12,43
11:48:40.845,43
11:48:41.57,43
11:48:42.295,44
11:48:43.03,42
11:48:43.74,42
11:48:44.44,41
11:48:45.135,40
11:48:45.805,40
11:48:46.475,49
11:48:47.305,49
11:48:48.125,50
11:48:48.96,47
11:48:49.75,51
11:48:50.605,51
11:48:51.47,51
11:48:52.33,50
11:48:53.165,47
11:48:53.95,46
11:48:54.73,45
11:48:55.49,44
11:48:56.23,42
11:48:56.94,42
11:48:57.645,41
11:48:58.335,42
11:48:59.045,45
11:48:59.805,46
11:49:0.584999999999,48
11:49:1.4,50
11:49:2.235,51
11:49:3.085,50
11:49:3.93,49
11:49:4.75,48
11:49:5.565,44
11:49:6.305,43
11:49:7.03,43
11:49:7.76,43
11:49:8.485,46
11:49:9.255,47
11:49:10.04,48
11:49:10.84,46
11:49:11.615,44
11:49:12.355,42
11:49:13.055,42
11:49:13.755,42
11:49:14.46,42
11:49:15.16,41
11:49:15.85,40
11:49:16.53,40
11:49:17.205,40
11:49:17.875,39
11:49:18.54,41
11:49:19.23,47
11:49:20.015,48
11:49:20.815,49
11:49:21.645,47
11:49:22.44,44
11:49:23.185,43
11:49:23.905,41
11:49:24.595,40
11:49:25.275,40
11:49:25.945,40
11:49:26.62,40
11:49:27.295,43
11:49:28.015,48
11:49:28.815,50
11:49:29.65,53
11:49:30.535,53
11:49:31.425,51
11:49:32.285,50
11:49:33.12,49
11:49:33.94,49
11:49:34.765,48
11:49:35.575,46
11:49:36.35,47
11:49:37.14,45
11:49:37.9,48
11:49:38.7,45
11:49:39.46,45
11:49:40.225,46
11:49:40.995,46
11:49:41.77,53
11:49:42.665,54
11:49:43.57,54
11:49:44.47,52
11:49:45.35,51
11:49:46.21,46
11:49:46.99,43
11:49:47.71,42
11:49:48.42,40
11:49:49.1,38
11:49:49.74,39
11:49:50.39,39
11:49:51.055,42
11:49:51.765,47
11:49:52.56,48
11:49:53.37,52
11:49:54.25,54
11:49:55.16,51
11:49:56.025,50
11:49:56.86,50
11:49:57.705,48
11:49:58.52,49
11:49:59.345,49
11:50:0.175000000003,49
11:50:0.995000000003,45
11:50:1.76,46
11:50:2.53,45
11:50:3.28,45
11:50:4.03,46
11:50:4.805,46
11:50:5.58,48
11:50:6.39,50
11:50:7.23,51
11:50:8.085,49
11:50:8.905,51
11:50:9.755,51
11:50:10.62,50
11:50:11.465,48
11:50:12.275,46
11:50:13.055,44
11:50:13.79,44
11:50:14.535,44
11:50:15.275,45
11:50:16.03,47
11:50:16.82,47
11:50:17.605,48
11:50:18.42,48
11:50:19.235,48
11:50:20.035,45
11:50:20.795,45
11:50:21.56,45
11:50:22.32,47
11:50:23.105,48
11:50:23.905,48
11:50:24.715,48
11:50:25.525,45
11:50:26.29,45
11:50:27.045,44
11:50:27.79,45
11:50:28.54,45
11:50:29.29,45
11:50:30.055,48
11:50:30.865,52
11:50:31.74,54
11:50:32.65,53
11:50:33.545,51
11:50:34.41,51
11:50:35.26,48
11:50:36.07,47
11:50:36.855,46
11:50:37.625,43
11:50:38.35,42
11:50:39.065,42
11:50:39.77,42
11:50:40.485,45
11:50:41.235,48
11:50:42.04,50
11:50:42.88,49
11:50:43.71,47
11:50:44.5,48
11:50:45.3,47
11:50:46.095,46
11:50:46.875,45
11:50:47.635,47
11:50:48.42,47
11:50:49.21,48
11:50:50.015,48
11:50:50.815,48
11:50:51.63,49
11:50:52.455,48
11:50:53.27,47
11:50:54.055,46
11:50:54.825,45
11:50:55.585,43
11:50:56.315,42
11:50:57.02,42
11:50:57.725,42
11:50:58.43,44
11:50:59.165,45
11:50:59.92,44
11:51:0.665000000001,46
11:51:1.44,46
11:51:2.22,46
11:51:2.995,44
11:51:3.735,44
11:51:4.48,44
11:51:5.225,46
11:51:6.005,49
11:51:6.835,49
11:51:7.665,47
11:51:8.455,48
11:51:9.26,45
11:51:10.02,46
11:51:10.79,45
11:51:11.54,43
11:51:12.27,46
11:51:13.05,46
11:51:13.82,45
11:51:14.58,44
11:51:15.315,43
11:51:16.04,44
11:51:16.78,43
11:51:17.51,45
11:51:18.26,49
11:51:19.09,50
11:51:19.925,49
11:51:20.75,48
11:51:21.56,48
11:51:22.365,46
11:51:23.14,45
11:51:23.895,45
11:51:24.66,48
11:51:25.475,47
11:51:26.26,52
11:51:27.14,52
11:51:28.015,51
11:51:28.87,54
11:51:29.78,56
11:51:30.725,53
11:51:31.61,48
11:51:32.425,44
11:51:33.165,44
11:51:33.905,43
11:51:34.625,41
11:51:35.32,41
11:51:36.01,42
11:51:36.715,41
11:51:37.405,42
11:51:38.105,43
11:51:38.825,43
11:51:39.55,45
11:51:40.315,46
11:51:41.095,45
11:51:41.86,47
11:51:42.65,47
11:51:43.44,48
11:51:44.24,46
11:51:45.02,46
11:51:45.8,47
11:51:46.595,48
11:51:47.405,48
11:51:48.22,48
11:51:49.02,50
11:51:49.86,51
11:51:50.725,51
11:51:51.59,50
11:51:52.425,49
11:51:53.255,49
11:51:54.08,48
11:51:54.89,45
11:51:55.65,46
11:51:56.43,47
11:51:57.22,48
11:51:58.035,46
11:51:58.815,47
11:51:59.6,47
11:52:0.385000000002,47
11:52:1.17,45
11:52:1.925,45
11:52:2.68,47
11:52:3.465,46
11:52:4.235,46
11:52:5.01,47
11:52:5.8,45
11:52:6.55,43
11:52:7.28,45
11:52:8.035,44
11:52:8.78,46
11:52:9.555,45
11:52:10.315,49
11:52:11.135,54
11:52:12.035,54
11:52:12.945,55
11:52:13.875,53
11:52:14.76,55
11:52:15.68,54
11:52:16.59,52
11:52:17.46,51
11:52:18.31,53
11:52:19.205,57
11:52:20.155,57
11:52:21.105,56
11:52:22.045,55
11:52:22.965,56
11:52:23.9,55
11:52:24.83,56
11:52:25.77,53
11:52:26.655,54
11:52:27.555,54
11:52:28.455,56
11:52:29.4,54
11:52:30.315,54
11:52:31.23,56
11:52:32.165,57
11:52:33.12,54
11:52:34.035,54
11:52:34.95,54
11:52:35.865,52
11:52:36.74,49
11:52:37.565,48
11:52:38.38,47
11:52:39.17,49
11:52:40.0,47
11:52:40.785,47
11:52:41.57,50
11:52:42.405,54
11:52:43.315,56
11:52:44.255,56
11:52:45.2,54
11:52:46.115,52
11:52:46.985,48
11:52:47.8,45
11:52:48.56,46
11:52:49.335,48
11:52:50.135,51
11:52:50.995,54
11:52:51.895,51
11:52:52.76,55
11:52:53.68,56
11:52:54.615,55
11:52:55.54,54
11:52:56.445,50
11:52:57.28,46
11:52:58.06,47
11:52:58.85,48
11:52:59.655,51
11:53:0.504999999997,50
11:53:1.34,53
11:53:2.235,51
11:53:3.09,51
11:53:3.94,48
11:53:4.745,50
11:53:5.59,51
11:53:6.445,51
11:53:7.295,49
11:53:8.12,52
11:53:9.0,52
11:53:9.88,51
11:53:10.73,48
11:53:11.545,50
11:53:12.38,47
11:53:13.165,44
11:53:13.91,45
11:53:14.66,45
11:53:15.425,48
11:53:16.24,49
11:53:17.07,47
11:53:17.855,45
11:53:18.615,44
11:53:19.355,42
11:53:20.065,42
11:53:20.775,41
11:53:21.46,41
11:53:22.145,39
11:53:22.81,40
11:53:23.48,41
11:53:24.165,40
11:53:24.845,41
11:53:25.54,42
11:53:26.24,44
11:53:26.98,43
11:53:27.71,43
11:53:28.43,42
11:53:29.145,44
11:53:29.89,45
11:53:30.64,46
11:53:31.41,46
11:53:32.18,48
11:53:32.98,46
11:53:33.755,45
11:53:34.51,44
11:53:35.255,44
11:53:36.0,43
11:53:36.73,44
11:53:37.465,45
11:53:38.23,45
11:53:38.995,45
11:53:39.75,48
11:53:40.555,49
11:53:41.375,49
11:53:42.2,49
11:53:43.02,48
11:53:43.835,46
11:53:44.615,47
11:53:45.41,47
11:53:46.205,44
11:53:46.945,45
11:53:47.705,44
11:53:48.445,42
11:53:49.16,42
11:53:49.875,43
11:53:50.6,44
11:53:51.335,46
11:53:52.11,48
11:53:52.915,48
11:53:53.715,48
11:53:54.525,48
11:53:55.325,45
11:53:56.08,45
11:53:56.845,45
11:53:57.6,45
11:53:58.36,47
11:53:59.145,49
11:53:59.975,50
11:54:0.815000000002,49
11:54:1.645,48
11:54:2.45,49
11:54:3.27,47
11:54:4.055,47
11:54:4.84,46
11:54:5.62,46
11:54:6.4,47
11:54:7.185,48
11:54:7.99,47
11:54:8.78,90
11:54:10.29,43
11:54:11.015,42
11:54:11.73,42
11:54:12.435,42
11:54:13.14,42
11:54:13.85,44
11:54:14.59,45
11:54:15.34,49
11:54:16.16,48
11:54:16.975,50
11:54:17.82,50
11:54:18.665,50
11:54:19.505,48
11:54:20.32,49
11:54:21.15,49
11:54:21.98,47
11:54:22.775,48
11:54:23.59,47
11:54:24.385,46
11:54:25.155,46
11:54:25.93,45
11:54:26.69,43
11:54:27.42,42
11:54:28.125,40
11:54:28.805,40
11:54:29.48,39
11:54:30.13,38
11:54:30.775,39
11:54:31.425,40
11:54:32.095,43
11:54:32.825,46
11:54:33.6,44
11:54:34.34,45
11:54:35.09,43
11:54:35.815,44
11:54:36.555,42
11:54:37.27,41
11:54:37.965,40
11:54:38.635,40
11:54:39.305,39
11:54:39.955,38
11:54:40.59,37
11:54:41.22,37
11:54:41.85,37
11:54:42.48,37
11:54:43.105,37
11:54:43.73,37
11:54:44.36,38
11:54:44.995,38
11:54:45.64,39
11:54:46.29,40
11:54:46.97,43
11:54:47.69,45
11:54:48.44,45
11:54:49.2,46
11:54:49.975,48
11:54:50.78,46
11:54:51.56,45
11:54:52.315,45
11:54:53.065,46
11:54:53.84,46
11:54:54.62,44
11:54:55.365,44
11:54:56.1,43
11:54:56.82,42
11:54:57.525,40
11:54:58.205,40
11:54:58.88,39
11:54:59.545,39
11:55:0.199999999997,38
11:55:0.845000000001,38
11:55:1.485,39
11:55:2.15,40
11:55:2.83,42
11:55:3.535,42
11:55:4.24,41
11:55:4.935,41
11:55:5.625,41
11:55:6.315,40
11:55:6.995,40
11:55:7.665,39
11:55:8.33,39
11:55:8.985,38
11:55:9.63,38
11:55:10.265,38
11:55:10.905,39
11:55:11.56,40
11:55:12.24,47
11:55:13.03,49
11:55:13.85,46
11:55:14.62,44
11:55:15.36,44
11:55:16.1,42
11:55:16.81,41
11:55:17.5,39
11:55:18.16,40
11:55:18.83,39
11:55:19.48,38
11:55:20.125,38
11:55:20.76,37
11:55:21.39,38
11:55:22.025,38
11:55:22.66,38
11:55:23.295,38
11:55:23.94,39
11:55:24.6,40
11:55:25.275,41
11:55:25.97,42
11:55:26.67,42
11:55:27.37,43
11:55:28.095,42
11:55:28.805,43
11:55:29.53,42
11:55:30.24,43
11:55:30.965,43
11:55:31.69,42
11:55:32.395,44
11:55:33.13,44
11:55:33.87,43
11:55:34.595,42
11:55:35.31,42
11:55:36.02,42
11:55:36.735,43
11:55:37.455,42
11:55:38.155,42
11:55:38.855,41
11:55:39.55,42
11:55:40.25,41
11:55:40.94,41
11:55:41.63,41
11:55:42.315,41
11:55:43.005,41
11:55:43.69,41
11:55:44.38,42
11:55:45.09,43
11:55:45.82,46
11:55:46.595,44
11:55:47.34,44
11:55:48.08,43
11:55:48.81,44
11:55:49.555,42
11:55:50.265,41
11:55:50.96,41
11:55:51.65,40
11:55:52.325,39
11:55:52.985,39
11:55:53.64,39
11:55:54.3,39
11:55:54.955,39
11:55:55.61,38
11:55:56.245,39
11:55:56.905,40
11:55:57.585,41
11:55:58.28,40
11:55:58.96,42
11:55:59.66,41
11:56:0.355000000003,40
11:56:1.035,39
11:56:1.7,40
11:56:2.375,39
11:56:3.035,41
11:56:3.73,44
11:56:4.475,46
11:56:5.245,44
11:56:5.985,44
11:56:6.72,42
11:56:7.425,41
11:56:8.12,40
11:56:8.8,39
11:56:9.455,38
11:56:10.095,37
11:56:10.725,37
11:56:11.345,37
11:56:11.97,36
11:56:12.585,38
11:56:13.225,41
11:56:13.91,42
11:56:14.62,47
11:56:15.405,48
11:56:16.22,51
11:56:17.075,50
11:56:17.91,49
11:56:18.74,48
11:56:19.55,48
11:56:20.36,47
11:56:21.145,48
11:56:21.95,48
11:56:22.76,48
11:56:23.575,48
11:56:24.38,48
11:56:25.19,49
11:56:26.01,50
11:56:26.855,48
11:56:27.655,48
11:56:28.455,47
11:56:29.24,43
11:56:29.97,43
11:56:30.69,42
11:56:31.405,43
11:56:32.13,43
11:56:32.86,43
11:56:33.585,43
11:56:34.31,42
11:56:35.02,41
11:56:35.715,42
11:56:36.415,41
11:56:37.1,40
11:56:37.78,39
11:56:38.445,39
11:56:39.1,39
11:56:39.755,40
11:56:40.425,40
11:56:41.1,40
11:56:41.775,41
11:56:42.465,42
11:56:43.18,42
11:56:43.895,42
11:56:44.61,43
11:56:45.33,43
11:56:46.055,41
11:56:46.75,41
11:56:47.44,40
11:56:48.115,39
11:56:48.765,39
11:56:49.42,39
11:56:50.07,39
11:56:50.73,39
11:56:51.395,41
11:56:52.09,44
11:56:52.835,44
11:56:53.575,45
11:56:54.34,48
11:56:55.14,48
11:56:55.955,48
11:56:56.755,48
11:56:57.57,48
11:56:58.375,46
11:56:59.15,45
11:56:59.915,44
11:57:0.660000000003,45
11:57:1.425,50
11:57:2.27,51
11:57:3.12,51
11:57:3.975,51
11:57:4.825,48
11:57:5.63,46
11:57:6.405,47
11:57:7.2,44
11:57:7.945,44
11:57:8.68,45
11:57:9.43,43
11:57:10.16,44
11:57:10.905,44
11:57:11.645,42
11:57:12.36,42
11:57:13.075,42
11:57:13.785,41
11:57:14.48,41
11:57:15.17,41
11:57:15.855,41
11:57:16.54,40
11:57:17.21,40
11:57:17.885,42
11:57:18.585,42
11:57:19.285,40
11:57:19.965,40
11:57:20.64,40
11:57:21.31,39
11:57:21.97,39
11:57:22.625,40
11:57:23.295,39
11:57:23.96,39
11:57:24.615,40
11:57:25.285,40
11:57:25.96,41
11:57:26.65,43
11:57:27.37,45
11:57:28.125,45
11:57:28.89,47
11:57:29.685,48
11:57:30.5,49
11:57:31.325,49
11:57:32.155,48
11:57:32.96,47
11:57:33.745,44
11:57:34.49,43
11:57:35.22,43
11:57:35.95,44
11:57:36.695,45
11:57:37.45,47
11:57:38.24,50
11:57:39.085,51
11:57:39.95,50
11:57:40.79,47
11:57:41.585,45
11:57:42.335,42
11:57:43.05,41
11:57:43.745,40
11:57:44.415,40
11:57:45.085,41
11:57:45.77,42
11:57:46.48,45
11:57:47.24,47
11:57:48.035,50
11:57:48.88,51
11:57:49.745,51
11:57:50.61,48
11:57:51.41,45
11:57:52.17,42
11:57:52.88,41
11:57:53.565,40
11:57:54.245,40
11:57:54.92,41
11:57:55.615,42
11:57:56.315,42
11:57:57.03,43
11:57:57.755,44
11:57:58.495,42
11:57:59.21,40
11:57:59.89,40
11:58:0.559999999998,39
11:58:1.22,38
11:58:1.86,38
11:58:2.495,36
11:58:3.11,36
11:58:3.725,36
11:58:4.34,36
11:58:4.955,37
11:58:5.585,37
11:58:6.215,39
11:58:6.865,40
11:58:7.535,45
11:58:8.285,48
11:58:9.085,45
11:58:9.845,44
11:58:10.59,45
11:58:11.355,47
11:58:12.15,47
11:58:12.94,44
11:58:13.685,42
11:58:14.395,41
11:58:15.09,40
11:58:15.76,41
11:58:16.45,45
11:58:17.2,48
11:58:18.01,48
11:58:18.81,46
11:58:19.59,45
11:58:20.345,45
11:58:21.095,42
11:58:21.81,43
11:58:22.53,44
11:58:23.27,44
11:58:24.01,45
11:58:24.76,46
11:58:25.54,46
11:58:26.315,46
11:58:27.085,45
11:58:27.84,44
11:58:28.575,42
11:58:29.275,42
11:58:29.98,41
11:58:30.665,41
11:58:31.355,41
11:58:32.04,41
11:58:32.735,41
11:58:33.43,42
11:58:34.135,42
11:58:34.84,41
11:58:35.535,42
11:58:36.245,42
11:58:36.955,43
11:58:37.675,42
11:58:38.38,42
11:58:39.085,42
11:58:39.79,42
11:58:40.5,42
11:58:41.215,41
11:58:41.9,40
11:58:42.58,39
11:58:43.245,38
11:58:43.885,38
11:58:44.525,38
11:58:45.165,39
11:58:45.82,40
11:58:46.49,41
11:58:47.185,44
11:58:47.925,50
11:58:48.76,46
11:58:49.54,46
11:58:50.32,47
11:58:51.11,48
11:58:51.915,45
11:58:52.675,44
11:58:53.41,42
11:58:54.12,41
11:58:54.81,40
11:58:55.48,39
11:58:56.135,39
11:58:56.785,39
11:58:57.45,40
11:58:58.125,41
11:58:58.81,45
11:58:59.56,45
11:59:0.324999999997,46
11:59:1.105,45
11:59:1.86,44
11:59:2.605,44
11:59:3.345,45
11:59:4.1,45
11:59:4.85,43
11:59:5.58,43
11:59:6.305,42
11:59:7.02,42
11:59:7.72,42
11:59:8.435,43
11:59:9.16,44
11:59:9.905,43
11:59:10.63,44
11:59:11.365,43
11:59:12.095,45
11:59:12.845,45
11:59:13.61,46
11:59:14.385,47
11:59:15.17,48
11:59:15.975,47
11:59:16.765,44
11:59:17.51,44
11:59:18.245,43
11:59:18.97,43
11:59:19.7,44
11:59:20.44,45
11:59:21.2,47
11:59:21.985,45
11:59:22.74,45
11:59:23.495,44
11:59:24.235,43
11:59:24.965,43
11:59:25.695,45
11:59:26.445,46
11:59:27.215,46
11:59:27.99,45
11:59:28.745,45
11:59:29.5,44
11:59:30.235,43
11:59:30.96,43
11:59:31.685,42
11:59:32.4,42
11:59:33.1,41
11:59:33.79,41
11:59:34.475,40
11:59:35.155,42
11:59:35.855,43
11:59:36.58,44
11:59:37.315,47
11:59:38.1,48
11:59:38.9,48
11:59:39.7,47
11:59:40.485,45
11:59:41.235,44
11:59:41.97,43
11:59:42.7,44
11:59:43.435,43
11:59:44.155,43
11:59:44.875,43
11:59:45.595,43
11:59:46.315,42
11:59:47.02,42
11:59:47.735,43
11:59:48.46,44
11:59:49.2,43
11:59:49.93,45
11:59:50.685,45
11:59:51.44,45
11:59:52.2,46
11:59:52.98,46
11:59:53.76,45
11:59:54.525,44
11:59:55.26,43
11:59:55.985,42
11:59:56.69,40
11:59:57.37,40
11:59:58.04,40
11:59:58.71,39
11:59:59.365,40
12:0:0.0400000000009,40
12:0:0.720000000001,42
12:0:1.435,42
12:0:2.14,44
12:0:2.885,45
12:0:3.64,48
12:0:4.455,50
12:0:5.3,49
12:0:6.12,50
12:0:6.965,51
12:0:7.815,50
12:0:8.66,49
12:0:9.48,46
12:0:10.26,42
12:0:10.975,43
12:0:11.7,42
12:0:12.405,42
12:0:13.105,42
12:0:13.815,44
12:0:14.56,45
12:0:15.325,47
12:0:16.12,47
12:0:16.91,48
12:0:17.725,50
12:0:18.56,47
12:0:19.355,49
12:0:20.175,51
12:0:21.03,52
12:0:21.9,51
12:0:22.75,50
12:0:23.595,50
12:0:24.43,49
12:0:25.255,47
12:0:26.045,46
12:0:26.82,46
12:0:27.59,47
12:0:28.375,45
12:0:29.135,45
12:0:29.9,48
12:0:30.7,48
12:0:31.505,50
12:0:32.34,50
12:0:33.175,49
12:0:34.0,48
12:0:34.81,47
12:0:35.605,46
12:0:36.375,45
12:0:37.13,45
12:0:37.88,42
12:0:38.595,42
12:0:39.3,42
12:0:40.005,42
12:0:40.71,43
12:0:41.44,43
12:0:42.16,44
12:0:42.895,45
12:0:43.655,44
12:0:44.4,45
12:0:45.155,44
12:0:45.895,45
12:0:46.655,45
12:0:47.42,48
12:0:48.23,46
12:0:49.01,48
12:0:49.825,50
12:0:50.665,49
12:0:51.485,48
12:0:52.285,49
12:0:53.11,49
12:0:53.935,46
12:0:54.715,46
12:0:55.49,46
12:0:56.27,45
12:0:57.02,43
12:0:57.75,42
12:0:58.46,42
12:0:59.16,42
12:0:59.875,44
12:1:0.610000000001,45
