time,HR per minute
3:34:26.34,39
3:34:27.005,39
3:34:27.665,40
3:34:28.335,39
3:34:28.985,39
3:34:29.635,39
3:34:30.295,41
3:34:30.99,42
3:34:31.705,43
3:34:32.435,45
3:34:33.185,43
3:34:33.905,43
3:34:34.63,42
3:34:35.33,41
3:34:36.025,41
3:34:36.71,40
3:34:37.385,40
3:34:38.06,39
3:34:38.725,39
3:34:39.39,39
3:34:40.045,38
3:34:40.69,39
3:34:41.34,39
3:34:42.005,40
3:34:42.675,41
3:34:43.36,42
3:34:44.06,44
3:34:44.795,45
3:34:45.545,44
3:34:46.29,42
3:34:46.995,41
3:34:47.685,40
3:34:48.365,40
3:34:49.045,39
3:34:49.705,38
3:34:50.35,37
3:34:50.98,37
3:34:51.61,37
3:34:52.235,39
3:34:52.895,41
3:34:53.58,42
3:34:54.29,45
3:34:55.04,44
3:34:55.78,45
3:34:56.53,44
3:34:57.265,43
3:34:57.995,42
3:34:58.71,41
3:34:59.405,40
3:35:0.0849999999991,40
3:35:0.754999999999,39
3:35:1.415,39
3:35:2.07,39
3:35:2.73,39
3:35:3.385,39
3:35:4.035,40
3:35:4.705,42
3:35:5.405,41
3:35:6.1,42
3:35:6.8,42
3:35:7.515,43
3:35:8.235,42
3:35:8.95,42
3:35:9.65,41
3:35:10.345,40
3:35:11.02,39
3:35:11.67,38
3:35:12.315,38
3:35:12.95,37
3:35:13.57,37
3:35:14.19,37
3:35:14.81,39
3:35:15.46,44
3:35:16.195,49
3:35:17.02,47
3:35:17.805,46
3:35:18.585,47
3:35:19.375,47
3:35:20.16,45
3:35:20.925,43
3:35:21.655,43
3:35:22.375,41
3:35:23.065,40
3:35:23.735,39
3:35:24.39,38
3:35:25.025,37
3:35:25.655,38
3:35:26.295,39
3:35:26.955,41
3:35:27.64,43
3:35:28.36,46
3:35:29.135,46
3:35:29.905,48
3:35:30.71,46
3:35:31.485,45
3:35:32.25,44
3:35:32.99,42
3:35:33.695,41
3:35:34.39,39
3:35:35.05,38
3:35:35.695,38
3:35:36.34,39
3:35:37.0,41
3:35:37.69,44
3:35:38.43,45
3:35:39.18,45
3:35:39.94,45
3:35:40.69,44
3:35:41.425,42
3:35:42.135,41
3:35:42.825,39
3:35:43.49,40
3:35:44.165,39
3:35:44.815,38
3:35:45.46,38
3:35:46.095,38
3:35:46.73,39
3:35:47.385,40
3:35:48.065,40
3:35:48.745,41
3:35:49.435,41
3:35:50.13,42
3:35:50.83,42
3:35:51.53,42
3:35:52.235,41
3:35:52.925,39
3:35:53.59,39
3:35:54.245,39
3:35:54.905,39
3:35:55.56,39
3:35:56.22,39
3:35:56.87,38
3:35:57.515,40
3:35:58.195,41
3:35:58.88,43
3:35:59.6,44
3:36:0.344999999999,45
3:36:1.095,46
3:36:1.865,45
3:36:2.62,45
3:36:3.385,47
3:36:4.17,45
3:36:4.925,45
3:36:5.68,44
3:36:6.425,43
3:36:7.15,42
3:36:7.855,39
3:36:8.52,39
3:36:9.185,40
3:36:9.86,41
3:36:10.555,45
3:36:11.32,48
3:36:12.125,47
3:36:12.92,46
3:36:13.7,45
3:36:14.46,44
3:36:15.2,45
3:36:15.95,43
3:36:16.68,42
3:36:17.395,41
3:36:18.09,41
3:36:18.785,42
3:36:19.5,41
3:36:20.195,40
3:36:20.875,39
3:36:21.525,41
3:36:22.22,46
3:36:22.99,44
3:36:23.725,43
3:36:24.45,44
3:36:25.195,44
3:36:25.935,44
3:36:26.67,43
3:36:27.395,47
3:36:28.19,45
3:36:28.955,45
3:36:29.715,45
3:36:30.47,45
3:36:31.22,43
3:36:31.94,44
3:36:32.675,45
3:36:33.43,45
3:36:34.195,46
3:36:34.975,45
3:36:35.725,42
3:36:36.44,41
3:36:37.125,41
3:36:37.82,42
3:36:38.525,42
3:36:39.225,42
3:36:39.935,42
3:36:40.64,42
3:36:41.345,42
3:36:42.045,43
3:36:42.765,43
3:36:43.49,42
3:36:44.205,42
3:36:44.92,43
3:36:45.64,43
3:36:46.36,43
3:36:47.08,42
3:36:47.795,42
3:36:48.51,43
3:36:49.23,42
3:36:49.945,42
3:36:50.65,42
3:36:51.365,43
3:36:52.095,43
3:36:52.82,44
3:36:53.555,43
3:36:54.285,42
3:36:54.995,41
3:36:55.69,40
3:36:56.37,40
3:36:57.045,39
3:36:57.7,38
3:36:58.345,38
3:36:58.985,39
3:36:59.64,39
3:37:0.305,40
3:37:0.975,40
3:37:1.65,41
3:37:2.34,43
3:37:3.065,45
3:37:3.82,45
3:37:4.57,43
3:37:5.295,44
3:37:6.03,43
3:37:6.755,42
3:37:7.47,42
3:37:8.17,39
3:37:8.835,77
3:37:10.13,73
3:37:11.36,36
3:37:11.975,36
3:37:12.585,36
3:37:13.19,71
3:37:14.385,36
3:37:14.985,35
3:37:15.57,35
3:37:16.155,35
3:37:16.74,34
3:37:17.32,34
3:37:17.9,34
3:37:18.47,34
3:37:19.05,34
3:37:19.63,35
3:37:20.22,36
3:37:20.82,36
3:37:21.42,35
3:37:22.015,36
3:37:22.615,36
3:37:23.23,38
3:37:23.87,40
3:37:24.55,43
3:37:25.27,43
3:37:26.0,44
3:37:26.745,45
3:37:27.495,46
3:37:28.27,45
3:37:29.035,45
3:37:29.785,43
3:37:30.505,43
3:37:31.23,41
3:37:31.925,40
3:37:32.595,39
3:37:33.26,39
3:37:33.925,42
3:37:34.625,47
3:37:35.41,46
3:37:36.18,44
3:37:36.92,46
3:37:37.7,43
3:37:38.43,46
3:37:39.205,44
3:37:39.945,44
3:37:40.69,45
3:37:41.44,43
3:37:42.165,44
3:37:42.905,45
3:37:43.655,46
3:37:44.43,46
3:37:45.205,48
3:37:46.01,47
3:37:46.8,46
3:37:47.58,45
3:37:48.34,43
3:37:49.065,42
3:37:49.765,41
3:37:50.45,41
3:37:51.14,41
3:37:51.825,42
3:37:52.535,44
3:37:53.28,45
3:37:54.03,44
3:37:54.775,45
3:37:55.525,45
3:37:56.275,44
3:37:57.02,43
3:37:57.74,45
3:37:58.49,43
3:37:59.22,43
3:37:59.94,42
3:38:0.65,42
3:38:1.35,41
3:38:2.035,42
3:38:2.745,42
3:38:3.46,44
3:38:4.195,45
3:38:4.96,46
3:38:5.735,47
3:38:6.53,44
3:38:7.275,45
3:38:8.03,42
3:38:8.74,42
3:38:9.455,40
3:38:10.125,40
3:38:10.8,42
3:38:11.5,42
3:38:12.205,42
3:38:12.92,45
3:38:13.685,48
3:38:14.495,49
3:38:15.325,48
3:38:16.135,46
3:38:16.91,44
3:38:17.645,42
3:38:18.35,41
3:38:19.045,41
3:38:19.735,42
3:38:20.445,43
3:38:21.17,44
3:38:21.91,43
3:38:22.63,42
3:38:23.34,41
3:38:24.03,40
3:38:24.705,40
3:38:25.38,42
3:38:26.08,44
3:38:26.815,46
3:38:27.59,47
3:38:28.375,46
3:38:29.15,46
3:38:29.92,44
3:38:30.665,43
3:38:31.385,41
3:38:32.075,39
3:38:32.735,39
3:38:33.395,38
3:38:34.04,39
3:38:34.695,42
3:38:35.405,46
3:38:36.185,48
3:38:36.995,50
3:38:37.83,50
3:38:38.675,50
3:38:39.52,47
3:38:40.315,44
3:38:41.06,43
3:38:41.78,41
3:38:42.47,40
3:38:43.14,40
3:38:43.81,42
3:38:44.52,45
3:38:45.275,45
3:38:46.04,45
3:38:46.8,45
3:38:47.555,42
3:38:48.27,41
3:38:48.965,40
3:38:49.645,39
3:38:50.3,39
3:38:50.96,40
3:38:51.635,43
3:38:52.355,45
3:38:53.12,44
3:38:53.855,46
3:38:54.63,45
3:38:55.39,45
3:38:56.155,46
3:38:56.925,45
3:38:57.685,46
3:38:58.455,45
3:38:59.205,44
3:38:59.945,44
3:39:0.690000000001,45
3:39:1.455,45
3:39:2.22,45
3:39:2.98,45
3:39:3.735,44
3:39:4.48,43
3:39:5.21,43
3:39:5.94,41
3:39:6.635,44
3:39:7.37,43
3:39:8.1,44
3:39:8.84,43
3:39:9.57,43
3:39:10.3,42
3:39:11.005,40
3:39:11.685,40
3:39:12.355,39
3:39:13.01,40
3:39:13.685,42
3:39:14.395,46
3:39:15.175,47
3:39:15.965,45
3:39:16.73,46
3:39:17.5,45
3:39:18.26,44
3:39:18.995,42
3:39:19.7,40
3:39:20.37,40
3:39:21.04,39
3:39:21.705,38
3:39:22.35,40
3:39:23.02,41
3:39:23.705,39
3:39:24.37,40
3:39:25.04,40
3:39:25.71,40
3:39:26.39,41
3:39:27.085,43
3:39:27.815,44
3:39:28.55,43
3:39:29.28,43
3:39:30.005,42
3:39:30.715,41
3:39:31.41,41
3:39:32.105,41
3:39:32.79,40
3:39:33.47,40
3:39:34.15,42
3:39:34.85,42
3:39:35.565,45
3:39:36.315,45
3:39:37.08,46
3:39:37.855,46
3:39:38.63,45
3:39:39.395,45
3:39:40.155,45
3:39:40.91,45
3:39:41.67,45
3:39:42.42,46
3:39:43.19,44
3:39:43.935,46
3:39:44.71,45
3:39:45.475,47
3:39:46.26,47
3:39:47.045,46
3:39:47.815,44
3:39:48.55,42
3:39:49.265,40
3:39:49.945,42
3:39:50.645,41
3:39:51.335,43
3:39:52.055,44
3:39:52.795,44
3:39:53.535,44
3:39:54.28,42
3:39:54.995,42
3:39:55.7,41
3:39:56.395,41
3:39:57.09,43
3:39:57.81,44
3:39:58.545,44
3:39:59.285,44
3:40:0.0200000000004,42
3:40:0.73,41
3:40:1.42,40
3:40:2.095,39
3:40:2.76,39
3:40:3.425,41
3:40:4.115,43
3:40:4.835,45
3:40:5.59,46
3:40:6.36,46
3:40:7.14,47
3:40:7.93,46
3:40:8.7,44
3:40:9.445,43
3:40:10.165,43
3:40:10.885,41
3:40:11.58,41
3:40:12.27,39
3:40:12.925,39
3:40:13.575,39
3:40:14.235,42
3:40:14.935,45
3:40:15.685,45
3:40:16.445,49
3:40:17.27,49
3:40:18.095,50
3:40:18.94,47
3:40:19.735,42
3:40:20.45,41
3:40:21.145,40
3:40:21.815,39
3:40:22.47,39
3:40:23.135,39
3:40:23.795,42
3:40:24.495,43
3:40:25.22,44
3:40:25.96,44
3:40:26.7,46
3:40:27.475,45
3:40:28.24,43
3:40:28.97,43
3:40:29.69,43
3:40:30.41,44
3:40:31.145,43
3:40:31.875,43
3:40:32.605,42
3:40:33.31,43
3:40:34.04,42
3:40:34.755,42
3:40:35.47,43
3:40:36.19,43
3:40:36.91,43
3:40:37.635,42
3:40:38.34,42
3:40:39.04,40
3:40:39.72,42
3:40:40.425,41
3:40:41.12,40
3:40:41.8,42
3:40:42.515,42
3:40:43.225,45
3:40:43.99,48
3:40:44.795,48
3:40:45.6,47
3:40:46.395,45
3:40:47.16,44
3:40:47.895,45
3:40:48.655,44
3:40:49.4,45
3:40:50.15,43
3:40:50.87,45
3:40:51.62,44
3:40:52.355,43
3:40:53.08,44
3:40:53.82,43
3:40:54.54,42
3:40:55.255,45
3:40:56.01,44
3:40:56.755,46
3:40:57.535,49
3:40:58.355,48
3:40:59.155,46
3:40:59.93,45
3:41:0.68,43
3:41:1.405,42
3:41:2.11,41
3:41:2.795,41
3:41:3.485,42
3:41:4.195,45
3:41:4.945,46
3:41:5.72,46
3:41:6.495,44
3:41:7.24,42
3:41:7.95,43
3:41:8.675,42
3:41:9.38,41
3:41:10.075,41
3:41:10.765,41
3:41:11.455,41
3:41:12.15,41
3:41:12.84,42
3:41:13.555,42
3:41:14.27,43
3:41:15.0,45
3:41:15.755,45
3:41:16.515,44
3:41:17.25,42
3:41:17.955,43
3:41:18.68,42
3:41:19.385,42
3:41:20.09,42
3:41:20.795,41
3:41:21.49,40
3:41:22.165,40
3:41:22.835,40
3:41:23.505,83
3:41:24.895,43
3:41:25.625,45
3:41:26.375,44
3:41:27.12,44
3:41:27.86,42
3:41:28.57,40
3:41:29.25,39
3:41:29.9,38
3:41:30.54,37
3:41:31.165,37
3:41:31.785,36
3:41:32.4,37
3:41:33.02,38
3:41:33.66,39
3:41:34.31,39
3:41:34.97,39
3:41:35.625,38
3:41:36.265,39
3:41:36.925,41
3:41:37.61,42
3:41:38.31,45
3:41:39.075,46
3:41:39.855,46
3:41:40.635,46
3:41:41.415,45
3:41:42.17,43
3:41:42.89,41
3:41:43.585,39
3:41:44.235,39
3:41:44.89,38
3:41:45.535,39
3:41:46.19,40
3:41:46.87,44
3:41:47.61,47
3:41:48.395,48
3:41:49.21,48
3:41:50.015,47
3:41:50.81,45
3:41:51.575,47
3:41:52.36,46
3:41:53.135,46
3:41:53.915,45
3:41:54.68,45
3:41:55.435,43
3:41:56.16,42
3:41:56.865,42
3:41:57.58,42
3:41:58.28,42
3:41:58.995,42
3:41:59.705,42
3:42:0.405000000001,44
3:42:1.14,42
3:42:1.85,43
3:42:2.57,41
3:42:3.265,42
3:42:3.97,41
3:42:4.66,40
3:42:5.34,38
3:42:5.985,38
3:42:6.63,39
3:42:7.285,38
3:42:7.93,39
3:42:8.595,41
3:42:9.29,43
3:42:10.01,44
3:42:10.755,43
3:42:11.48,42
3:42:12.195,42
3:42:12.905,42
3:42:13.61,41
3:42:14.305,41
3:42:15.0,41
3:42:15.685,40
3:42:16.355,40
3:42:17.025,40
3:42:17.7,40
3:42:18.37,41
3:42:19.055,40
3:42:19.735,42
3:42:20.435,44
3:42:21.18,45
3:42:21.94,46
3:42:22.72,46
3:42:23.495,44
3:42:24.23,44
3:42:24.975,43
3:42:25.7,43
3:42:26.425,42
3:42:27.13,41
3:42:27.82,41
3:42:28.515,41
3:42:29.205,42
3:42:29.905,42
3:42:30.605,41
3:42:31.29,39
3:42:31.95,39
3:42:32.6,39
3:42:33.255,39
3:42:33.92,39
3:42:34.585,39
3:42:35.24,39
3:42:35.895,39
3:42:36.55,39
3:42:37.21,40
3:42:37.885,42
3:42:38.59,45
3:42:39.345,48
3:42:40.15,48
3:42:40.965,47
3:42:41.75,47
3:42:42.535,47
3:42:43.32,46
3:42:44.09,45
3:42:44.855,43
3:42:45.58,43
3:42:46.305,42
3:42:47.02,43
3:42:47.74,42
3:42:48.44,43
3:42:49.16,44
3:42:49.905,45
3:42:50.66,45
3:42:51.415,45
3:42:52.165,46
3:42:52.935,45
3:42:53.7,44
3:42:54.445,42
3:42:55.16,43
3:42:55.88,42
3:42:56.58,41
3:42:57.27,40
3:42:57.95,41
3:42:58.645,41
3:42:59.34,41
3:43:0.0349999999999,40
3:43:0.715,41
3:43:1.405,42
3:43:2.105,42
3:43:2.82,42
3:43:3.525,42
3:43:4.235,43
3:43:4.96,43
3:43:5.68,40
3:43:6.36,41
3:43:7.045,39
3:43:7.71,40
3:43:8.38,42
3:43:9.08,42
3:43:9.795,42
3:43:10.495,45
3:43:11.255,44
3:43:11.995,43
3:43:12.725,43
3:43:13.445,42
3:43:14.145,42
3:43:14.85,41
3:43:15.545,42
3:43:16.255,42
3:43:16.96,41
3:43:17.655,42
3:43:18.365,42
3:43:19.08,43
3:43:19.8,42
3:43:20.5,40
3:43:21.18,41
3:43:21.87,41
3:43:22.56,42
3:43:23.27,41
3:43:23.955,40
3:43:24.63,39
3:43:25.285,38
3:43:25.925,55
3:43:26.85,49
3:43:27.67,47
3:43:28.46,45
3:43:29.215,45
3:43:29.965,42
3:43:30.67,43
3:43:31.395,42
3:43:32.105,42
3:43:32.81,41
3:43:33.495,41
3:43:34.18,40
3:43:34.855,81
3:43:36.22,41
3:43:36.915,39
3:43:37.58,42
3:43:38.28,42
3:43:38.98,42
3:43:39.69,42
3:43:40.4,41
3:43:41.095,42
3:43:41.81,43
3:43:42.535,42
3:43:43.25,42
3:43:43.965,41
3:43:44.655,40
3:43:45.325,40
3:43:46.0,40
3:43:46.675,41
3:43:47.37,42
3:43:48.085,42
3:43:48.79,42
3:43:49.505,42
3:43:50.21,43
3:43:50.935,43
3:43:51.665,45
3:43:52.425,44
3:43:53.16,43
3:43:53.88,44
3:43:54.62,43
3:43:55.345,43
3:43:56.065,42
3:43:56.775,44
3:43:57.515,43
3:43:58.24,44
3:43:58.975,43
3:43:59.695,44
3:44:0.434999999999,43
3:44:1.16,42
3:44:1.865,43
3:44:2.59,42
3:44:3.305,42
3:44:4.005,44
3:44:4.745,43
3:44:5.475,45
3:44:6.23,46
3:44:7.005,45
3:44:7.77,44
3:44:8.505,43
3:44:9.23,42
3:44:9.94,42
3:44:10.645,41
3:44:11.34,41
3:44:12.035,41
3:44:12.73,41
3:44:13.415,41
3:44:14.11,40
3:44:14.78,39
3:44:15.445,40
3:44:16.125,41
3:44:16.82,42
3:44:17.525,42
3:44:18.235,41
3:44:18.925,42
3:44:19.635,42
3:44:20.335,42
3:44:21.035,42
3:44:21.745,42
3:44:22.455,41
3:44:23.145,40
3:44:23.82,41
3:44:24.515,41
3:44:25.2,41
3:44:25.895,41
3:44:26.58,42
3:44:27.28,42
3:44:27.985,42
3:44:28.69,41
3:44:29.38,41
3:44:30.07,40
3:44:30.745,40
3:44:31.425,41
3:44:32.11,41
3:44:32.8,40
3:44:33.475,41
3:44:34.165,40
3:44:34.84,40
3:44:35.51,39
3:44:36.16,39
3:44:36.81,38
3:44:37.455,39
3:44:38.115,43
3:44:38.84,45
3:44:39.605,44
3:44:40.35,46
3:44:41.125,45
3:44:41.875,44
3:44:42.615,41
3:44:43.31,41
3:44:43.995,40
3:44:44.665,39
3:44:45.33,39
3:44:45.985,42
3:44:46.685,42
3:44:47.39,43
3:44:48.12,42
3:44:48.835,40
3:44:49.51,40
3:44:50.19,39
3:44:50.85,39
3:44:51.515,39
3:44:52.165,39
3:44:52.82,39
3:44:53.485,39
3:44:54.14,40
3:44:54.815,40
3:44:55.49,40
3:44:56.16,40
3:44:56.84,40
3:44:57.52,40
3:44:58.195,39
3:44:58.855,39
3:44:59.505,37
3:45:0.135,38
3:45:0.775,38
3:45:1.41,37
3:45:2.04,38
3:45:2.675,37
3:45:3.3,38
3:45:3.945,39
3:45:4.61,42
3:45:5.325,46
3:45:6.1,46
3:45:6.875,44
3:45:7.62,43
3:45:8.35,41
3:45:9.04,40
3:45:9.72,39
3:45:10.38,39
3:45:11.03,39
3:45:11.68,38
3:45:12.325,37
3:45:12.955,39
3:45:13.61,41
3:45:14.295,44
3:45:15.03,45
3:45:15.79,46
3:45:16.57,47
3:45:17.355,45
3:45:18.115,44
3:45:18.855,43
3:45:19.585,42
3:45:20.295,42
3:45:20.995,40
3:45:21.675,39
3:45:22.335,39
3:45:22.985,39
3:45:23.64,39
3:45:24.295,41
3:45:24.98,42
3:45:25.695,44
3:45:26.43,44
3:45:27.175,44
3:45:27.915,44
3:45:28.655,42
3:45:29.36,40
3:45:30.035,40
3:45:30.705,39
3:45:31.36,39
3:45:32.01,39
3:45:32.665,39
3:45:33.325,40
3:45:34.0,40
3:45:34.68,42
3:45:35.38,45
3:45:36.145,49
3:45:36.97,50
3:45:37.805,50
3:45:38.64,47
3:45:39.425,46
3:45:40.2,44
3:45:40.94,42
3:45:41.655,41
3:45:42.345,40
3:45:43.015,39
3:45:43.675,39
3:45:44.335,38
3:45:44.98,39
3:45:45.63,39
3:45:46.28,39
3:45:46.94,41
3:45:47.625,42
3:45:48.325,44
3:45:49.06,45
3:45:49.81,46
3:45:50.59,45
3:45:51.34,44
3:45:52.075,42
3:45:52.78,41
3:45:53.465,41
3:45:54.15,40
3:45:54.825,41
3:45:55.51,41
3:45:56.195,41
3:45:56.88,42
3:45:57.595,41
3:45:58.28,41
3:45:58.965,39
3:45:59.63,38
3:46:0.275,38
3:46:0.92,39
3:46:1.575,40
3:46:2.25,42
3:46:2.955,43
3:46:3.675,43
3:46:4.4,42
3:46:5.115,43
3:46:5.845,42
3:46:6.555,41
3:46:7.245,41
3:46:7.94,42
3:46:8.645,43
3:46:9.365,43
3:46:10.095,45
3:46:10.85,47
3:46:11.635,45
3:46:12.395,47
3:46:13.18,45
3:46:13.945,45
3:46:14.705,45
3:46:15.46,43
3:46:16.18,43
3:46:16.9,42
3:46:17.615,46
3:46:18.385,50
3:46:19.23,49
3:46:20.06,49
3:46:20.89,48
3:46:21.69,45
3:46:22.445,44
3:46:23.19,42
3:46:23.905,43
3:46:24.625,42
3:46:25.335,41
3:46:26.03,42
3:46:26.73,42
3:46:27.44,45
3:46:28.2,44
3:46:28.945,48
3:46:29.755,47
3:46:30.55,47
3:46:31.345,46
3:46:32.12,46
3:46:32.89,45
3:46:33.645,44
3:46:34.38,42
3:46:35.09,43
3:46:35.82,42
3:46:36.52,42
3:46:37.23,42
3:46:37.945,42
3:46:38.645,44
3:46:39.38,45
3:46:40.14,49
3:46:40.96,48
3:46:41.765,48
3:46:42.57,47
3:46:43.355,46
3:46:44.125,43
3:46:44.85,42
3:46:45.55,40
3:46:46.22,40
3:46:46.89,40
3:46:47.565,42
3:46:48.275,46
3:46:49.055,49
3:46:49.875,51
3:46:50.735,51
3:46:51.6,48
3:46:52.405,43
3:46:53.135,42
3:46:53.84,39
3:46:54.5,38
3:46:55.145,37
3:46:55.775,37
3:46:56.4,37
3:46:57.02,39
3:46:57.67,42
3:46:58.375,45
3:46:59.125,45
3:46:59.88,43
3:47:0.605,42
3:47:1.31,41
3:47:1.995,39
3:47:2.655,38
3:47:3.295,38
3:47:3.935,38
3:47:4.575,39
3:47:5.23,41
3:47:5.925,45
3:47:6.675,44
3:47:7.41,43
3:47:8.135,41
3:47:8.825,39
3:47:9.49,39
3:47:10.155,39
3:47:10.805,41
3:47:11.49,42
3:47:12.195,44
3:47:12.94,45
3:47:13.705,47
3:47:14.5,50
3:47:15.335,51
3:47:16.19,48
3:47:17.005,47
3:47:17.795,45
3:47:18.55,43
3:47:19.27,40
3:47:19.945,40
3:47:20.625,39
3:47:21.28,39
3:47:21.935,40
3:47:22.61,43
3:47:23.34,44
3:47:24.08,47
3:47:24.875,46
3:47:25.655,47
3:47:26.445,47
3:47:27.235,47
3:47:28.025,48
3:47:28.84,48
3:47:29.65,47
3:47:30.435,45
3:47:31.195,43
3:47:31.92,42
3:47:32.63,41
3:47:33.32,40
3:47:34.0,42
3:47:34.7,41
3:47:35.39,42
3:47:36.1,43
3:47:36.83,42
3:47:37.53,42
3:47:38.23,40
3:47:38.9,39
3:47:39.56,39
3:47:40.225,40
3:47:40.895,41
3:47:41.58,42
3:47:42.295,42
3:47:42.995,40
3:47:43.675,40
3:47:44.35,40
3:47:45.03,41
3:47:45.715,42
3:47:46.42,43
3:47:47.145,43
3:47:47.875,42
3:47:48.575,41
3:47:49.26,39
3:47:49.915,38
3:47:50.56,37
3:47:51.185,37
3:47:51.805,39
3:47:52.455,42
3:47:53.155,48
3:47:53.96,51
3:47:54.815,53
3:47:55.71,54
3:47:56.625,56
3:47:57.56,54
3:47:58.46,49
3:47:59.29,47
3:48:0.0799999999999,45
3:48:0.84,43
3:48:1.565,43
3:48:2.285,43
3:48:3.01,45
3:48:3.76,47
3:48:4.55,49
3:48:5.37,51
3:48:6.225,49
3:48:7.045,50
3:48:7.88,48
3:48:8.69,48
3:48:9.49,47
3:48:10.28,45
3:48:11.035,43
3:48:11.755,42
3:48:12.47,41
3:48:13.165,41
3:48:13.86,41
3:48:14.555,42
3:48:15.255,43
3:48:15.98,45
3:48:16.73,45
3:48:17.485,45
3:48:18.24,43
3:48:18.965,41
3:48:19.655,40
3:48:20.33,40
3:48:21.01,41
3:48:21.7,40
3:48:22.38,42
3:48:23.085,41
3:48:23.78,43
3:48:24.5,42
3:48:25.215,42
3:48:25.93,43
3:48:26.66,43
3:48:27.385,44
3:48:28.13,46
3:48:28.91,45
3:48:29.66,47
3:48:30.445,44
3:48:31.185,46
3:48:31.955,45
3:48:32.715,45
3:48:33.48,45
3:48:34.245,45
3:48:34.995,45
3:48:35.755,45
3:48:36.51,44
3:48:37.25,43
3:48:37.98,42
3:48:38.695,43
3:48:39.415,41
3:48:40.105,41
3:48:40.8,42
3:48:41.505,42
3:48:42.205,42
3:48:42.92,42
3:48:43.62,46
3:48:44.39,48
3:48:45.205,48
3:48:46.02,48
3:48:46.83,46
3:48:47.6,45
3:48:48.355,44
3:48:49.095,44
3:48:49.83,43
3:48:50.55,44
3:48:51.29,43
3:48:52.02,43
3:48:52.75,43
3:48:53.48,41
3:48:54.165,41
3:48:54.855,40
3:48:55.53,41
3:48:56.215,42
3:48:56.93,43
3:48:57.66,43
3:48:58.385,42
3:48:59.095,41
3:48:59.785,42
3:49:0.485000000001,41
3:49:1.175,42
3:49:1.88,42
3:49:2.585,40
3:49:3.265,40
3:49:3.945,40
3:49:4.625,41
3:49:5.315,42
3:49:6.015,45
3:49:6.765,45
3:49:7.53,46
3:49:8.31,46
3:49:9.085,45
3:49:9.835,42
3:49:10.55,41
3:49:11.245,40
3:49:11.915,39
3:49:12.575,39
3:49:13.235,38
3:49:13.875,38
3:49:14.52,42
3:49:15.225,47
3:49:16.015,48
3:49:16.83,50
3:49:17.665,49
3:49:18.485,48
3:49:19.295,48
3:49:20.095,47
3:49:20.88,46
3:49:21.65,45
3:49:22.415,44
3:49:23.15,44
3:49:23.885,44
3:49:24.62,44
3:49:25.355,44
3:49:26.1,44
3:49:26.84,43
3:49:27.565,44
3:49:28.31,45
3:49:29.07,46
3:49:29.84,45
3:49:30.605,43
3:49:31.325,44
3:49:32.06,42
3:49:32.765,42
3:49:33.48,44
3:49:34.22,42
3:49:34.93,43
3:49:35.66,44
3:49:36.395,47
3:49:37.18,47
3:49:37.97,45
3:49:38.73,41
3:49:39.42,41
3:49:40.105,39
3:49:40.77,39
3:49:41.42,38
3:49:42.06,38
3:49:42.7,38
3:49:43.345,40
3:49:44.02,42
3:49:44.73,43
3:49:45.46,44
3:49:46.2,45
3:49:46.955,45
3:49:47.71,45
3:49:48.46,44
3:49:49.2,43
3:49:49.92,42
3:49:50.62,41
3:49:51.315,41
3:49:52.0,41
3:49:52.685,41
3:49:53.38,42
3:49:54.09,42
3:49:54.805,42
3:49:55.51,44
3:49:56.25,45
3:49:57.01,46
3:49:57.785,47
3:49:58.58,47
3:49:59.37,46
3:50:0.139999999999,46
3:50:0.92,45
3:50:1.685,45
3:50:2.44,43
3:50:3.16,44
3:50:3.9,43
3:50:4.63,43
3:50:5.36,45
3:50:6.115,45
3:50:6.87,45
3:50:7.62,43
3:50:8.35,40
3:50:9.03,39
3:50:9.685,41
3:50:10.38,40
3:50:11.06,43
3:50:11.785,47
3:50:12.57,47
3:50:13.355,45
3:50:14.11,42
3:50:14.815,42
3:50:15.515,38
3:50:16.16,39
3:50:16.81,37
3:50:17.43,36
3:50:18.035,35
3:50:18.625,35
3:50:19.22,35
3:50:19.81,35
3:50:20.405,35
3:50:21.0,35
3:50:21.585,35
3:50:22.17,35
3:50:22.76,35
3:50:23.345,35
3:50:23.935,36
3:50:24.55,36
3:50:25.16,36
3:50:25.77,35
3:50:26.355,35
3:50:26.94,35
3:50:27.525,35
3:50:28.11,35
3:50:28.7,36
3:50:29.3,36
3:50:29.915,37
3:50:30.54,43
3:50:31.27,43
3:50:32.0,43
3:50:32.725,44
3:50:33.465,42
3:50:34.165,42
3:50:34.865,39
3:50:35.53,40
3:50:36.21,39
3:50:36.87,39
3:50:37.53,39
3:50:38.185,39
3:50:38.835,39
3:50:39.485,39
3:50:40.135,37
3:50:40.755,36
3:50:41.37,36
3:50:41.975,36
3:50:42.575,36
3:50:43.175,36
3:50:43.775,38
3:50:44.41,39
3:50:45.06,41
3:50:45.745,41
3:50:46.435,40
3:50:47.105,38
3:50:47.75,39
3:50:48.415,40
3:50:49.085,39
3:50:49.75,39
3:50:50.405,39
3:50:51.055,39
3:50:51.71,39
3:50:52.36,39
3:50:53.02,39
3:50:53.67,38
3:50:54.31,38
3:50:54.945,37
3:50:55.57,37
3:50:56.195,37
3:50:56.82,37
3:50:57.445,37
3:50:58.065,37
3:50:58.685,37
3:50:59.315,37
3:50:59.94,37
3:51:0.57,38
3:51:1.205,37
